DEPTH,CALI,RHOB,GR,NPHI,DT,SP,SDT
334.8228,12.4584,2.5743,185.377,0.2924,95.7329,-198.3672,178.6896
334.9752,12.4584,2.5748,181.7589,0.2533,94.373,-199.0313,174.2019
335.1276,12.4584,2.5665,178.2482,0.2595,93.4164,-199.9375,172.2617
335.28,12.4584,2.5552,176.3181,0.2839,93.2596,-200.0703,168.1392
335.4324,12.4584,2.5403,181.6244,0.2869,93.5576,-198.5859,166.819
335.5848,12.4584,2.5263,176.559,0.2636,93.3085,-198.0391,168.4517
335.7372,12.4584,2.5238,183.0724,0.2763,94.6854,-200.0833,168.3506
335.8896,12.4584,2.5192,173.2364,0.3187,94.9763,-199.5547,173.637
336.042,12.4584,2.5239,178.7835,0.3459,95.0746,-200.8516,177.2043
336.1944,12.4584,2.5284,173.7178,0.3207,95.1931,-200.9766,177.8272
336.3468,12.4584,2.52,184.2775,0.3039,95.6348,-200.5,178.5479
336.4992,12.4701,2.5048,191.5847,0.3171,96.6494,-201.8594,176.815
336.6516,12.4818,2.4884,186.3449,0.3379,97.0987,-200.4922,174.8883
336.804,12.4584,2.4845,183.3129,0.3148,96.5039,-200.875,174.163
336.9564,12.4701,2.4891,181.692,0.2692,95.8574,-201.4453,174.8889
337.1088,12.4818,2.5075,195.759,0.2652,95.0553,-202.0625,175.1059
337.2612,12.5051,2.518,204.3577,0.276,95.1667,-201.7031,176.3066
337.4136,12.5051,2.5178,201.1902,0.2889,96.1347,-201.9453,178.8538
337.566,12.4818,2.5082,189.6973,0.2852,96.8929,-202.257,179.8999
337.7184,12.4818,2.5062,187.2837,0.2614,97.6188,-200.2266,180.2589
337.8708,12.4934,2.5074,187.8622,0.2691,98.1327,-201.2578,181.5656
338.0232,12.4818,2.5131,191.655,0.2831,97.6449,-198.5938,183.514
338.1756,12.4818,2.5235,185.6209,0.3207,97.2859,-200.25,184.4954
338.328,12.5051,2.5405,189.3813,0.3257,97.259,-201.0313,187.0491
338.4804,12.5051,2.5476,195.3936,0.3033,97.3517,-201.9844,187.4368
338.6328,12.4818,2.5503,195.2493,0.2763,98.0437,-200.6528,190.3847
338.7852,12.4818,2.5469,197.1798,0.281,97.6777,-203.6953,192.8739
338.9376,12.4818,2.5521,192.4594,0.3054,97.7395,-201.5625,194.618
339.09,12.5168,2.5619,200.8887,0.3148,99.5956,-199.8594,202.9066
339.2424,12.5284,2.5729,207.4898,0.3579,102.3204,-200.7292,209.7781
339.3948,12.5051,2.5767,217.2142,0.3916,105.7194,-200.6953,223.2377
339.5472,12.5051,2.5837,228.5668,0.4438,107.7467,-201.0234,236.6782
339.6996,12.5051,2.5898,240.1613,0.4243,108.4246,-199.0781,245.7339
339.852,12.5051,2.5887,266.6784,0.4072,108.6989,-197.4236,255.186
340.0044,12.5168,2.5878,271.9584,0.3797,110.3601,-197.8047,262.8369
340.1568,12.5284,2.5863,267.2244,0.378,112.6754,-198.6172,267.3705
340.3092,12.5051,2.5854,247.703,0.3918,114.0814,-197.9167,268.7691
340.4616,12.5168,2.5645,241.1355,0.386,113.8715,-200.1016,264.5915
340.614,12.5284,2.5526,243.3998,0.4004,112.5996,-200.7969,262.75
340.7664,12.5051,2.5479,246.6043,0.3792,111.9326,-197.8594,259.6316
340.9188,12.5051,2.5583,246.8728,0.3881,111.7542,-198.8611,253.8956
341.0712,12.5284,2.5529,236.6857,0.3732,111.1818,-196.4141,252.451
341.2236,12.5051,2.5412,231.9216,0.3793,110.4298,-196.5313,248.7995
341.376,12.5284,2.5193,219.7629,0.3637,109.4704,-198.0156,244.042
341.5284,12.5168,2.5225,213.0244,0.3519,108.8951,-199.3472,236.1103
341.6808,12.5168,2.5253,206.2578,0.3333,107.4682,-197.8281,227.1784
341.8332,12.5051,2.5264,202.5594,0.3083,107.195,-196.8672,226.0431
341.9856,12.5284,2.5142,213.8813,0.3235,108.545,-198.8195,228.9777
342.138,12.5284,2.5033,217.5074,0.3454,109.9203,-199.7266,233.4773
342.2904,12.5284,2.5155,223.3095,0.3698,110.5853,-200.4766,239.2275
342.4428,12.5284,2.5255,221.3746,0.3748,111.4413,-199.0313,247.4158
342.5952,12.5401,2.5392,215.1683,0.3826,111.7033,-197.868,247.3246
342.7476,12.5518,2.5435,224.6818,0.4068,110.5584,-197.7266,248.5446
342.9,12.5401,2.5416,225.6217,0.4317,110.4767,-198.4453,256.3282
343.0524,12.5635,2.5426,229.8749,0.4474,110.9545,-198.8281,253.6125
343.2048,12.5751,2.5299,219.3059,0.423,112.1348,-197.7222,253.6605
343.3572,12.5985,2.5207,218.7397,0.417,112.6827,-196.7813,256.3282
343.5096,12.4584,2.5081,216.9203,0.3939,112.9549,-197.25,261.6345
343.662,12.4584,2.5033,222.9506,0.4228,114.6231,-198.2986,264.3311
343.8144,12.4584,2.498,223.1917,0.3636,115.8168,-196.7969,269.6664
343.9668,12.4818,2.4941,237.3014,0.3664,116.7781,-196.0234,269.6664
344.1192,12.4934,2.4974,241.2534,0.3548,116.9495,-197.2578,266.9987
344.2716,12.5051,2.5039,246.1734,0.4093,116.9841,-195.7153,262.9973
344.424,12.5051,2.5071,242.5247,0.3899,116.6837,-195.4766,261.6635
344.5764,12.5051,2.5089,244.5643,0.3818,115.9488,-199.2969,262.9973
344.7288,12.5051,2.5048,248.1871,0.3392,115.5621,-196.1389,258.9958
344.8812,12.5051,2.5039,235.8669,0.3588,115.8562,-196.2109,260.3296
345.0336,12.5051,2.4956,242.5231,0.3697,115.5714,-197.2422,260.3296
345.186,12.5051,2.4992,228.9963,0.4358,115.5045,-197.6667,259.062
345.3384,12.5284,2.5117,234.9659,0.4045,114.7919,-197.8047,262.9973
345.4908,12.5284,2.5309,234.106,0.4606,113.9742,-197.3281,262.9973
345.6432,12.5051,2.5331,246.0117,0.4564,114.2083,-196.1719,261.6635
345.7956,12.5051,2.5305,259.7807,0.5232,114.9354,-195.7969,260.3296
345.948,12.5051,2.5325,255.2724,0.4459,115.7782,-196.6597,264.3311
346.1004,12.5518,2.556,247.9075,0.4029,114.7532,-194.9844,264.3311
346.2528,12.5635,2.5748,215.8122,0.3605,111.1542,-194.4297,249.659
346.4052,12.5518,2.5861,186.7567,0.2828,102.9238,-194.5903,220.5176
346.5576,12.5751,2.5782,165.5626,0.2272,95.2924,-196.0313,195.4888
346.71,12.5868,2.5702,162.9592,0.1982,88.6108,-194.1875,174.0456
346.8624,12.5985,2.5557,162.9654,0.197,87.1398,-192.2344,160.7319
347.0148,12.5751,2.5457,143.7472,0.1979,86.3028,-190.8264,152.8136
347.1672,12.5168,2.5232,128.2608,0.2008,86.1809,-190.7188,147.4688
347.3196,12.5284,2.5089,130.5371,0.2039,85.5156,-189.8516,146.8637
347.472,12.5284,2.5065,151.7554,0.222,86.7246,-188.9305,148.3875
347.6244,12.5518,2.5072,174.8486,0.2449,89.1796,-191.4922,150.9516
347.7768,12.5635,2.5156,177.0909,0.2709,92.7923,-189.7266,158.2955
347.9292,12.5751,2.5215,185.6833,0.2736,93.5327,-188.6641,167.6696
348.0816,12.5985,2.5499,182.2119,0.2515,93.2389,-191.9445,173.6309
348.234,12.5985,2.5722,187.2992,0.2717,94.0305,-191.0781,173.0787
348.3864,12.5985,2.5759,184.5803,0.2749,94.3116,-190.75,174.0002
348.5388,12.5985,2.576,188.4306,0.2964,95.6106,-190.4844,177.5996
348.6912,12.6218,2.5786,190.7505,0.2833,97.1462,-190.2891,179.9812
348.8436,12.6218,2.5844,187.1677,0.2734,100.0406,-192.3403,187.4693
348.996,12.6218,2.5774,189.3491,0.2852,103.4828,-190.2891,195.5734
349.1484,12.6452,2.5658,190.7,0.2853,102.5587,-189.8359,199.1131
349.3008,12.6568,2.5643,183.7317,0.2944,98.2055,-190.5208,187.8419
349.4532,12.6685,2.5621,154.4193,0.2425,91.5588,-188.2344,176.5707
349.6056,12.5518,2.5609,121.413,0.1862,81.3938,-187.6328,157.625
349.758,12.5518,2.5591,106.1722,0.1415,77.0002,-187.7578,135.5854
349.9104,12.5518,2.5674,111.9781,0.125,78.6793,-186.5764,132.6532
350.0628,12.5751,2.5728,125.6175,0.1357,83.4086,-185.3594,133.7324
350.2152,12.5635,2.5701,139.1238,0.1708,84.9319,-184.5156,146.7887
350.3676,12.5284,2.5538,141.6302,0.1871,86.9594,-185.0972,151.632
350.52,12.5284,2.5364,141.2,0.1805,87.3678,-188.4531,151.1015
350.6724,12.5168,2.5171,133.8987,0.1641,88.2092,-187.2109,155.2332
350.8248,12.5051,2.506,137.956,0.1589,87.4379,-186.6458,151.1657
350.9772,12.5051,2.5096,142.5189,0.163,87.2086,-187.875,157.1519
351.1296,12.5051,2.5115,153.6569,0.175,87.2719,-189.3672,153.3044
351.282,12.4934,2.5196,149.7369,0.1736,86.8238,-190.0391,148.671
351.4344,12.4818,2.495,136.3253,0.1596,86.0723,-189.1719,148.5811
351.5868,12.4234,2.4723,126.8919,0.1491,85.4202,-187.7917,150.6459
351.7392,12.4117,2.4372,122.9911,0.1386,85.9615,-187.7813,143.8095
351.8916,12.4117,2.4168,123.3126,0.1473,86.4132,-187.6641,143.5087
352.044,12.3884,2.4165,116.2422,0.1546,87.7579,-187.9844,148.9182
352.1964,12.4001,2.4319,121.1275,0.1752,89.0104,-189.1805,152.1202
352.3488,12.4117,2.4601,135.8633,0.1926,90.1235,-189.9219,152.756
352.5012,12.4117,2.479,144.5336,0.1979,91.8003,-189.8203,159.7248
352.6536,12.4467,2.4937,152.6238,0.2026,92.5115,-189.0347,167.6005
352.806,12.4351,2.5058,156.4242,0.2088,92.0398,-190.2109,167.5029
352.9584,12.4584,2.5181,165.4644,0.2154,91.8737,-189.8359,164.6445
353.1108,12.4351,2.5257,163.4136,0.2197,91.7809,-187.2344,161.7861
353.2632,12.4584,2.5199,161.6051,0.223,91.5,-187.757,162.596
353.4156,12.4584,2.5252,160.399,0.2172,91.4693,-188.4688,168.2956
353.568,12.4584,2.5396,163.7765,0.2277,91.1866,-187.9297,172.5341
353.7204,12.4584,2.5557,167.1795,0.2236,90.4211,-196.6875,167.1686
353.8728,12.4584,2.5535,165.7319,0.246,90.5434,-194.5278,167.9509
354.0252,12.4584,2.5477,170.7969,0.2506,91.9169,-189.2813,162.3959
354.1776,12.4584,2.5361,175.3001,0.27,95.1773,-189.3438,167.991
354.33,12.4584,2.4917,174.0942,0.2745,99.948,-189.3359,173.6309
354.4824,12.4584,2.4294,169.0289,0.2907,103.9189,-188.3264,189.6369
354.6348,12.4467,2.4028,161.0361,0.3009,107.8335,-189.3203,207.6324
354.7872,12.4701,2.4504,167.6696,0.3238,109.0286,-189.7188,217.772
354.9396,12.4584,2.5174,174.1209,0.2931,105.4938,-190.1945,213.6457
355.092,12.4818,2.5551,174.5166,0.2515,96.9693,-189.4219,196.306
355.2444,12.4818,2.5536,167.8659,0.2192,90.5138,-189.4219,181.7092
355.3968,12.4701,2.5359,148.7419,0.1945,86.1857,-189.1172,173.8349
355.5492,12.4584,2.4999,135.9042,0.1813,84.9922,-189.2361,162.7364
355.7016,12.4467,2.4688,122.7798,0.1668,85.6313,-189.5156,154.3937
355.854,12.4351,2.4424,112.6111,0.1583,85.5674,-188.1797,153.1106
356.0064,12.4584,2.4419,99.9106,0.1618,85.3261,-186.3359,149.3903
356.1588,12.4584,2.4469,89.2444,0.1471,83.1799,-185.9844,149.8053
356.3112,12.4584,2.4573,87.7433,0.135,81.1127,-186.4375,149.0985
356.4636,12.4584,2.4804,93.2914,0.1242,80.6266,-186.7578,151.0724
356.616,12.4584,2.5017,108.4869,0.1209,80.5116,-189.9375,147.0056
356.7684,12.4584,2.5241,117.4919,0.1236,81.5458,-190.0938,148.5284
356.9208,12.4584,2.5326,119.6627,0.1252,81.8341,-188.1641,146.4232
357.0732,12.4584,2.5251,112.9095,0.1353,82.2337,-187.9297,145.382
357.2256,12.4467,2.5048,104.7236,0.1414,81.8316,-189.7917,145.7565
357.378,12.4351,2.4904,104.2024,0.1422,81.408,-191.3828,142.9529
357.5304,12.4117,2.4898,109.6648,0.1427,81.8386,-192.0938,144.9019
357.6828,12.4351,2.5044,123.4574,0.1554,85.1355,-193.4609,147.4797
357.8352,12.4467,2.5129,143.9976,0.1789,87.3898,-194.9722,152.798
357.9876,12.4467,2.5258,165.4559,0.2114,89.7441,-194.4531,160.9972
358.14,12.4584,2.5408,179.9358,0.2349,91.8335,-194.5156,161.0554
358.2924,12.4584,2.552,183.0717,0.2388,93.7933,-193.5,162.9603
358.4448,12.4467,2.5484,184.6927,0.2406,94.2625,-194.2292,165.0446
358.5972,12.4584,2.5444,189.8257,0.2619,94.3936,-196.0547,168.1202
358.7496,12.4351,2.5421,190.1677,0.2686,94.3811,-193.8281,166.4365
358.902,12.4584,2.5276,174.7642,0.2586,94.144,-193.4531,171.7387
359.0544,12.4351,2.4977,167.4045,0.2588,93.4996,-194.632,165.279
359.2068,12.4351,2.4754,155.1121,0.2576,91.2482,-193.8125,159.3384
359.3592,12.4234,2.488,158.4808,0.244,90.1397,-191.6406,155.8362
359.5116,12.4351,2.5071,159.7442,0.2236,90.7883,-191.9236,154.0894
359.664,12.4351,2.5121,171.3139,0.2285,92.3284,-191.9219,154.9574
359.8164,12.4351,2.5008,179.3221,0.2439,93.0181,-193.7969,161.6164
359.9688,12.4351,2.4945,179.3759,0.2497,92.7697,-192.6797,168.916
360.1212,12.4584,2.4834,169.1358,0.2433,92.0142,-190.993,167.1557
360.2736,12.4584,2.4369,150.8042,0.242,92.7643,-190.8125,168.4622
360.426,12.4351,2.354,122.1988,0.2436,95.2836,-191.3281,153.0854
360.5784,12.4117,2.3019,106.2133,0.2533,96.3546,-191.8359,152.1038
360.7308,12.4117,2.3264,106.4537,0.2237,95.6562,-190.875,155.1997
360.8832,12.4234,2.4102,135.1909,0.2289,92.7309,-192.0764,165.4469
361.0356,12.4584,2.4815,157.7726,0.2253,90.0381,-193.8516,170.9633
361.188,12.4584,2.5102,169.8333,0.2615,89.734,-192.0078,169.0714
361.3404,12.4584,2.51,152.4395,0.2552,89.3491,-192.0625,169.6295
361.4928,12.4818,2.503,152.0691,0.2517,90.0656,-190.9453,168.2956
361.6452,12.4818,2.4703,153.0874,0.2549,90.8836,-190.1016,165.628
361.7976,12.4818,2.4144,151.6397,0.2752,93.159,-190.875,158.9913
361.95,12.4351,2.3431,135.6422,0.2657,95.2098,-192.0695,157.625
362.1024,12.4351,2.3072,111.4866,0.2383,95.2304,-190.3125,157.625
362.2548,12.4351,2.3327,113.8968,0.2294,93.6669,-191.2422,162.9603
362.4072,12.4351,2.4029,133.527,0.2412,94.3438,-192.7734,171.6042
362.5596,12.4818,2.4821,171.0044,0.2859,95.3316,-193.4861,180.0044
362.712,12.5051,2.5265,194.8021,0.3239,96.3041,-195.2656,185.8093
362.8644,12.5051,2.5464,196.2517,0.3216,98.6742,-198.5,193.2411
363.0168,12.4467,2.5529,195.5417,0.3146,99.6947,-198.132,199.9165
363.1692,12.4117,2.5473,191.9804,0.308,99.1566,-195.5469,205.5984
363.3216,12.4234,2.5406,203.1346,0.3219,99.265,-193.6875,206.9766
363.474,12.4001,2.5128,189.9832,0.3335,99.0364,-196.6094,198.099
363.6264,12.3884,2.4948,176.8635,0.358,99.1358,-194.3889,194.9722
363.7788,12.4117,2.4692,158.4488,0.2982,98.5788,-195.5,186.9692
363.9312,12.3884,2.4648,155.9251,0.2464,98.1182,-195.4375,185.6354
364.0836,12.4117,2.4556,158.2352,0.2357,98.0345,-193.6172,185.6354
364.236,12.4117,2.4601,156.844,0.2576,97.8793,-195.125,184.3015
364.3884,12.4117,2.4648,162.8652,0.2963,98.1972,-193.7578,186.9692
364.5408,12.4117,2.4743,166.4779,0.3189,98.3706,-192.3672,187.037
364.6932,12.4001,2.4627,168.5289,0.317,98.7811,-196.3672,186.8722
364.8456,12.4117,2.4296,158.8507,0.3102,99.0854,-198.2656,186.7074
364.998,12.3884,2.3848,143.8117,0.2903,99.9105,-190.8542,187.7026
365.1504,12.4117,2.3536,126.8187,0.2968,100.1084,-191.2422,181.8732
365.3028,12.4117,2.3585,123.3937,0.2761,100.3719,-192.7266,179.9146
365.4552,12.4117,2.3956,147.4778,0.2736,100.0031,-190.0555,180.2492
365.6076,12.4117,2.4503,167.7082,0.2994,100.1205,-190.6172,187.6519
365.76,12.4117,2.4838,185.4499,0.3079,99.8146,-193.1797,191.0781
365.9124,12.4351,2.5015,185.4005,0.3203,100.9406,-198.6875,194.5711
366.0648,12.4234,2.4928,184.3683,0.3049,101.7835,-194.1406,201.6413
366.2172,12.4351,2.4721,172.8943,0.3008,101.9216,-192.9922,200.3075
366.3696,12.4351,2.4291,150.1841,0.2981,102.1628,-186.875,201.1434
366.522,12.4351,2.3641,124.154,0.2975,101.0507,-189.7109,191.9816
366.6744,12.4117,2.3031,102.1184,0.2862,101.2224,-189.3403,186.7463
366.8268,12.3884,2.257,89.8488,0.2968,101.4879,-188.5391,191.9259
366.9792,12.3651,2.2345,91.9467,0.2924,101.6092,-189.8281,192.1807
367.1316,12.3651,2.2254,87.8585,0.3257,102.0856,-188.1016,193.6383
367.284,12.3651,2.262,91.8663,0.3106,102.4751,-188.8611,193.6383
367.4364,12.3651,2.3182,118.0264,0.3231,102.5246,-190.0,197.6398
367.5888,12.3651,2.3695,145.6824,0.3218,103.3063,-193.0,200.3075
367.7412,12.3767,2.4042,180.1393,0.3144,103.6842,-194.8125,212.3119
367.8936,12.3651,2.452,189.2641,0.3251,103.8881,-194.9297,214.9795
368.046,12.4117,2.4824,194.9507,0.3569,103.5307,-194.2656,204.3089
368.1984,12.3884,2.4382,161.5942,0.3958,103.2241,-193.9453,189.1955
368.3508,12.3767,2.3232,116.7868,0.3642,103.3908,-192.4236,184.8799
368.5032,12.3651,2.2471,84.6784,0.319,103.6197,-190.0703,186.1765
368.6556,12.3651,2.2692,98.627,0.2923,103.5966,-188.5234,192.3045
368.808,12.3884,2.3467,127.821,0.3038,102.6759,-188.9236,201.6413
368.9604,12.3884,2.3718,144.935,0.306,101.9125,-189.0781,200.3075
369.1128,12.3651,2.3021,119.0953,0.3117,101.9488,-190.8333,190.9707
369.2652,12.3651,2.2,88.3128,0.3229,102.1476,-189.0,188.303
369.4176,12.3884,2.1349,62.4933,0.3025,103.2498,-187.0078,185.6354
369.57,12.3884,2.1225,59.1238,0.2915,104.5696,-187.0938,185.6354
369.7224,12.3651,2.1473,57.824,0.2777,105.1085,-187.0703,193.6383
369.8748,12.3884,2.1836,70.4621,0.2858,104.5129,-187.875,201.4985
370.0272,12.3884,2.2139,75.0349,0.2862,102.7424,-189.4844,202.8213
370.1796,12.3884,2.2176,78.6982,0.2961,102.007,-188.4766,192.3045
370.332,12.3884,2.2429,75.9436,0.2867,100.6264,-189.5278,189.6369
370.4844,12.4001,2.3257,93.5465,0.2614,98.93,-192.0234,190.7296
370.6368,12.4467,2.4315,119.7249,0.2257,96.5118,-190.8984,190.1613
370.7892,12.4117,2.4901,144.8538,0.2292,93.819,-193.75,189.593
370.9416,12.4351,2.4903,157.2535,0.241,92.4683,-195.9141,172.2971
371.094,12.4351,2.4762,161.3514,0.2399,91.3574,-195.625,162.9603
371.2464,12.4584,2.472,162.7571,0.2327,90.9709,-196.9922,161.6265
371.3988,12.4351,2.4702,160.7086,0.2142,91.0417,-197.3333,162.9603
371.5512,12.4584,2.4631,163.7221,0.2138,91.4014,-197.5547,161.6265
371.7036,12.4467,2.4632,160.2328,0.2134,92.3924,-197.6016,160.2927
371.856,12.4351,2.4645,166.1994,0.2058,91.625,-198.5555,160.2927
372.0084,12.4584,2.4796,158.1209,0.2072,91.1612,-203.9609,160.2927
372.1608,12.4584,2.4947,157.7455,0.2234,90.8747,-204.1641,161.6265
372.3132,12.4584,2.5037,150.7778,0.2513,90.5297,-204.0547,162.9603
372.4656,12.4584,2.5011,161.6317,0.2666,91.3613,-201.7109,161.6265
372.618,12.4818,2.4954,163.6825,0.2474,92.1349,-202.2361,162.9603
372.7704,12.4584,2.4915,158.2282,0.2321,92.2325,-202.5,161.6265
372.9228,12.4584,2.485,146.7309,0.2185,92.6191,-203.25,161.6265
373.0752,12.4584,2.4749,146.2486,0.2171,92.5398,-204.3438,161.6265
373.2276,12.4584,2.4705,153.2433,0.2326,91.6617,-204.2847,160.2927
373.38,12.4584,2.4864,157.746,0.2194,91.1194,-204.9609,162.9603
373.5324,12.4584,2.5049,163.2937,0.2142,89.8018,-205.6484,164.2942
373.6848,12.4584,2.5243,161.364,0.2007,91.2901,-207.1875,164.2942
373.8372,12.4818,2.5337,163.8434,0.2144,91.0148,-208.0,162.9603
373.9896,12.4584,2.5363,158.6574,0.2237,90.1282,-209.0938,161.6265
374.142,12.4701,2.5273,158.2326,0.2275,89.93,-207.9531,161.6265
374.2944,12.4584,2.5134,154.8513,0.2257,90.0682,-209.5347,166.7462
374.4468,12.4584,2.4979,155.6548,0.2096,90.2297,-209.9844,160.2927
374.5992,12.4584,2.4844,156.8614,0.2131,90.8703,-209.4609,161.6265
374.7516,12.4584,2.4829,157.3435,0.2253,90.6924,-208.5313,158.9589
374.904,12.4584,2.4836,153.9127,0.246,90.6007,-208.3403,157.625
375.0564,12.4584,2.4984,153.9133,0.2388,91.1189,-210.2031,160.2927
375.2088,12.4818,2.4997,155.9578,0.2434,90.749,-210.5703,160.2927
375.3612,12.4584,2.4978,156.5397,0.2401,89.9581,-211.1484,160.2927
375.5136,12.4584,2.4873,159.0861,0.2321,90.3985,-208.1172,158.9589
375.666,12.4818,2.49,157.2721,0.2277,90.1985,-207.9236,157.625
375.8184,12.4584,2.4852,155.7096,0.2229,89.0027,-209.4219,157.625
375.9708,12.4584,2.4801,148.6336,0.2189,89.5433,-209.1458,156.2912
376.1232,12.4584,2.4704,150.5636,0.2271,89.6179,-211.4375,156.2912
376.2756,12.4584,2.4682,153.9403,0.221,90.4721,-209.9219,153.6236
376.428,12.4818,2.4751,158.56,0.2023,90.7632,-209.9305,153.6236
376.5804,12.4701,2.4884,155.1241,0.1843,90.6661,-211.7578,160.2927
376.7328,12.4818,2.5088,155.9053,0.1919,90.9733,-210.5972,161.6265
376.8852,12.4818,2.5068,154.9658,0.2148,90.7056,-210.7031,160.2927
377.0376,12.4584,2.4951,162.3548,0.2305,91.0149,-212.5555,160.2927
377.19,12.4818,2.4915,165.6125,0.2363,90.5502,-213.8359,160.2927
377.3424,12.4818,2.4959,161.1876,0.2496,90.461,-212.1597,158.9589
377.4948,12.4701,2.4985,157.6964,0.2533,90.8591,-215.7422,160.2927
377.6472,12.4818,2.502,150.7545,0.2356,90.8815,-215.3542,162.9603
377.7996,12.4818,2.5198,163.8427,0.2372,91.6608,-214.4167,162.9603
377.952,12.5051,2.5358,163.7493,0.245,90.7266,-218.375,162.9603
378.1044,12.4818,2.5487,166.7128,0.2222,90.5654,-220.9583,160.9132
378.2568,12.4818,2.5443,155.7704,0.2216,90.156,-213.1172,158.9589
378.4092,12.5051,2.5432,156.1263,0.2244,90.4045,-216.4514,160.2927
378.5616,12.5051,2.5348,158.4888,0.2551,90.4826,-217.4297,160.1475
378.714,12.4818,2.5346,163.5478,0.2424,90.499,-218.4514,162.856
378.8664,12.5051,2.5322,165.7883,0.2464,90.4085,-221.1016,160.2927
379.0188,12.4818,2.5282,161.6698,0.2356,90.0076,-219.1528,160.8232
379.1712,12.4818,2.5236,162.5017,0.233,89.4371,-222.1484,161.0713
379.3236,12.5051,2.5248,158.5695,0.2203,88.2862,-225.618,155.6836
379.476,12.5051,2.5335,160.6361,0.2213,87.982,-221.625,160.2927
379.6284,12.5051,2.5346,158.4886,0.2119,87.9021,-219.7083,159.906
379.7808,12.4818,2.5253,160.4898,0.2063,88.1913,-225.1875,157.2663
379.9332,12.4818,2.5194,162.7698,0.2048,88.617,-220.8958,159.875
380.0856,12.4818,2.5172,161.4828,0.2116,89.1956,-224.8516,154.3512
380.238,12.5051,2.5249,157.5492,0.2173,89.6821,-221.0938,159.9844
380.3904,12.5284,2.5294,156.6706,0.2258,89.9464,-223.0469,163.5273
380.5428,12.5051,2.5444,159.132,0.2251,89.7224,-225.9375,157.3464
380.6952,12.4934,2.5582,167.2835,0.222,89.6415,-227.3482,156.5415
380.8476,12.5051,2.5652,166.2721,0.2377,89.5531,-232.0781,156.9788
381.0,12.5051,2.5625,170.8885,0.2306,89.5661,-230.5804,158.703
381.1524,12.5051,2.5568,165.4711,0.242,89.9097,-229.5078,158.6781
381.3048,12.5051,2.5456,161.9817,0.2405,89.8585,-229.2946,160.9373
381.4572,12.5284,2.5371,161.6861,0.2583,88.4042,-227.1786,155.4016
381.6096,12.5284,2.5308,161.3061,0.2309,88.3848,-229.6875,153.8043
381.762,12.5051,2.5333,160.2907,0.2364,88.257,-235.2143,159.7906
381.9144,12.5051,2.5415,153.4584,0.234,88.2569,-231.8839,157.5885
382.0668,12.5051,2.5552,160.4633,0.2347,88.9129,-231.125,156.7245
382.2192,12.5168,2.5635,166.736,0.2187,88.9961,-236.2411,159.7633
382.3716,12.4818,2.5575,171.7237,0.2227,89.1618,-238.2656,159.2112
382.524,12.5051,2.5504,169.3657,0.2337,89.5091,-234.5446,159.4449
382.6764,12.4818,2.5516,170.482,0.2228,88.881,-242.0893,160.1985
382.8288,12.4934,2.5612,169.4759,0.2166,88.8239,-240.2708,155.6802
382.9812,12.5051,2.5605,168.1578,0.2278,88.4863,-244.5547,156.8279
383.1336,12.5051,2.5477,171.4709,0.2281,88.2452,-245.2708,159.4362
383.286,12.5051,2.5336,171.9885,0.2292,88.1024,-243.4531,155.9583
383.4384,12.5051,2.5301,177.0614,0.2082,87.7064,-240.382,160.2835
383.5908,12.4934,2.5343,178.5597,0.2227,87.7619,-246.0313,162.1235
383.7432,12.5051,2.532,177.1418,0.2267,87.7786,-240.5859,155.8103
383.8956,12.4934,2.535,172.2204,0.2347,88.1714,-246.993,157.3051
384.0,,2.5514,,,,,
384.048,12.4818,2.5807,174.973,0.2183,88.541,-258.0764,160.8026
384.2004,12.4818,2.5785,184.1454,0.2289,88.8549,-271.9375,158.5813
384.3528,12.4934,2.5758,181.6379,0.2304,89.2152,-271.1528,161.0769
384.5052,12.4818,2.5775,177.4682,0.2612,88.9828,-271.4562,159.9904
384.6576,12.4818,2.5705,176.2612,0.2533,89.9627,-280.9188,160.9846
384.81,12.4818,2.5766,190.6353,0.2743,89.1116,-262.5455,164.9685
384.9624,12.4818,2.5756,187.6316,0.2387,89.2497,-261.3625,164.184
385.1148,12.4818,2.5721,187.2454,0.2321,89.7302,-263.4861,160.8285
385.2672,12.5051,2.5715,176.9063,0.2151,89.8273,-265.4236,163.6527
385.4196,12.4934,2.5697,175.209,0.2372,90.0716,-262.6172,159.4815
