DEPTH,CALI,CHKS:1,CHKS:2,RHOB,GR,DT,RES,SP
339.8344,9.2234,,,2.2025,70.0056,100.7523,7.4008,4.4484
339.9868,9.1926,,,2.1502,77.484,110.2341,7.9094,4.8935
340.1392,9.2419,,,2.1272,86.9308,117.8212,8.1847,5.2843
340.2916,9.2594,,,2.1484,99.8246,114.9401,8.0318,5.2884
340.444,9.2493,,,2.1766,105.6414,105.1565,7.622,5.4471
340.5964,9.2334,,,2.2074,91.8058,98.0414,7.2902,5.5599
340.7488,9.2115,,,2.241,68.1521,95.1487,7.2026,5.6841
340.9012,9.2243,,,2.2149,53.1633,93.8656,7.2569,6.253
341.0536,9.2872,,,2.1938,49.0411,93.3467,7.3659,6.298
341.206,9.268,,,2.2054,49.7999,93.1737,7.5193,6.2816
341.3584,9.2647,,,2.2194,53.3131,92.5323,7.6846,5.6287
341.5108,9.2765,,,2.2353,58.6886,91.7659,7.7968,5.2007
341.6632,9.2744,,,2.2433,62.1732,91.8466,7.8246,4.7791
341.8156,9.264,,,2.2436,60.2959,92.6541,7.8307,4.7908
341.968,9.2416,,,2.2395,56.6984,93.0813,7.8959,5.175
342.1204,9.2725,,,2.2302,54.7563,93.2389,8.0456,5.7514
342.2728,9.342,,,2.2253,53.7949,93.5685,8.2758,5.6396
342.5776,9.3373,,,2.2711,70.6337,92.0455,8.5167,5.0431
342.73,9.3236,,,2.3341,92.9196,90.4518,8.2132,5.9547
342.8824,9.2948,,,2.3904,110.5689,89.6535,7.7611,5.8725
343.0348,9.2829,,,2.43,114.233,89.4443,7.4903,5.9925
343.1872,9.246,,,2.4244,103.1697,89.7864,7.4434,5.5163
343.3396,9.2394,,,2.3761,86.3026,90.9607,7.3817,5.9243
343.492,9.2718,,,2.335,72.1817,91.7949,7.129,6.727
343.6444,9.2566,,,2.298,63.4978,90.9881,6.6386,7.3899
343.7968,9.2675,,,2.2616,56.1305,90.3888,5.9056,6.9879
343.9492,9.2889,,,2.235,47.0543,91.2206,5.0913,6.6774
344.1016,9.31,,,2.2038,39.7673,92.8232,4.4074,5.7334
344.254,9.2703,,,2.1764,35.9278,94.3255,3.9803,4.5107
344.4064,9.2533,,,2.1755,36.4799,95.1747,3.8109,3.5473
344.5588,9.2672,,,2.1873,38.8685,95.3473,3.8359,3.7927
344.7112,9.2928,,,2.1912,38.6925,95.2245,3.9233,4.2317
344.8636,9.2946,,,2.1899,37.3212,94.561,3.9495,3.2713
345.016,9.25,,,2.1776,36.8724,92.8255,3.9072,2.2752
345.1684,9.204,,,2.1779,36.6858,90.6309,3.8647,1.2023
345.3208,9.1793,,,2.1908,38.1766,89.211,3.8812,0.5503
345.4732,9.2239,,,2.2094,42.3098,88.7236,3.976,1.621
345.778,9.3226,,,2.2436,46.716,90.8919,4.0849,2.4091
345.9304,9.3635,,,2.2304,45.5828,91.8803,3.9923,1.498
346.0828,9.2939,,,2.2229,42.5395,92.8772,3.8642,2.0021
346.2352,9.1992,,,2.2043,41.6934,93.8528,3.772,1.8989
346.3876,9.237,,,2.2002,42.0886,94.6364,3.7194,2.9133
346.54,9.2553,,,2.1961,39.599,95.581,3.6713,2.6157
346.6924,9.2486,,,2.1898,35.8739,96.7855,3.6074,2.9033
346.8448,9.2287,,,2.1733,34.9298,97.6686,3.5382,2.0474
346.9972,9.2498,,,2.1663,37.1267,97.6361,3.4974,1.7485
347.1496,9.2606,,,2.1843,42.9671,96.3055,3.5551,1.9455
347.302,9.2821,,,2.2258,55.4198,94.3461,3.8024,2.7813
347.4544,9.321,,,2.2782,72.6776,92.6854,4.3105,3.3639
347.6068,9.2737,,,2.3316,87.3506,90.9019,5.0325,3.6751
347.7592,9.2622,,,2.3983,95.6904,88.5937,5.729,2.6632
347.9116,9.2971,,,2.4388,105.3137,86.8229,6.1256,2.2095
348.064,9.2912,,,2.4602,114.7774,86.6467,6.1802,2.3426
348.2164,9.2547,,,2.4379,108.9097,87.3629,6.1065,3.3283
348.3688,9.2232,,,2.3638,82.0048,88.1664,5.8197,3.6854
348.5212,9.2067,,,2.27,55.0907,89.4264,5.2005,2.2084
348.6736,9.2001,,,2.2015,42.4776,91.7927,4.4219,0.8012
348.9784,9.2312,,,2.1522,35.9391,95.4408,3.5391,1.2974
349.1308,9.2295,,,2.1537,36.6418,95.8717,3.4972,1.0686
349.2832,9.2434,,,2.1619,37.6546,95.8523,3.6189,0.4649
349.4356,9.2803,,,2.1753,36.9272,94.9732,3.7195,-0.2545
349.588,9.3043,,,2.1763,36.7956,93.246,3.7698,-0.7133
349.7404,9.2554,,,2.1833,40.4131,91.6117,3.8392,-0.8507
349.8928,9.221,,,2.2073,47.1839,91.3856,4.0076,-0.4826
350.0452,9.2573,,,2.2275,53.4386,91.9935,4.241,-0.4333
350.1976,9.2694,,,2.2415,53.0357,92.0758,4.4273,-0.3777
350.35,9.2734,,,2.2315,46.4506,92.036,4.4225,-0.36
350.5024,9.226,,,2.2172,38.8821,92.536,4.219,-0.4393
350.6548,9.2175,,,2.2007,34.8959,93.4267,3.9416,-0.3456
350.8072,9.2822,,,2.1867,32.1741,94.0903,3.6923,-0.3594
350.9596,9.2528,,,2.1849,29.4998,94.1458,3.5159,-0.9959
351.112,9.2373,,,2.19,29.4753,93.9556,3.4116,-1.3154
351.2644,9.2798,,,2.1894,31.9709,93.9567,3.3777,-0.7089
351.4168,9.2636,,,2.1944,35.3475,94.3174,3.3928,-0.6043
351.5692,9.2105,,,2.196,40.3424,95.0561,3.4346,-0.063
351.7216,9.2253,,,2.197,45.2649,95.8786,3.4688,0.629
351.874,9.2446,,,2.1923,46.0987,96.5908,3.4538,1.4155
352.0264,9.28,,,2.1862,45.1544,97.1115,3.3866,1.8014
352.1788,9.3765,,,2.2064,51.6867,97.4323,3.2998,2.4384
352.3312,9.3533,,,2.2579,68.2097,97.4204,3.278,3.0583
352.4836,9.2952,,,2.3151,88.2299,96.6229,3.4331,3.7361
352.636,9.3213,,,2.3667,100.1056,95.1146,3.8082,5.0103
352.7884,9.3821,,,2.3986,104.2877,93.4223,4.4367,5.9968
352.9408,9.4121,,,2.4184,112.0292,92.3286,5.128,7.3827
353.0932,9.3914,,,2.4341,126.2948,91.8179,5.6693,8.5432
353.2456,9.379,,,2.4756,135.4198,91.294,6.1895,9.6973
353.398,9.3691,,,2.4756,129.6473,90.7194,7.0115,10.5771
353.5504,9.3588,,,2.4237,110.1018,90.0993,8.2726,11.5251
353.7028,9.4093,,,2.3778,89.5206,89.2172,9.5642,12.3616
353.8552,9.4569,,,2.382,86.841,87.944,9.9677,13.1476
354.0076,9.4764,,,2.4135,104.8539,86.3505,9.5103,13.367
354.16,9.452,,,2.4677,126.2422,85.0414,9.0159,13.2764
354.3124,9.4378,,,2.5257,136.6777,84.6053,8.8488,13.3249
354.4648,9.4275,,,2.5282,137.7334,84.9863,8.9809,13.4877
354.5,,278.0,280.84,,,,,
354.6172,9.4213,,,2.5271,135.6673,85.3451,9.2972,13.7706
354.7696,9.3998,,,2.5219,133.9844,85.4533,9.5686,14.0413
354.922,9.3011,,,2.5074,132.2229,85.6624,9.7089,14.1346
355.0744,9.3209,,,2.4718,123.4091,85.8489,10.1976,14.4304
355.2268,9.3856,,,2.4346,107.53,85.9536,11.273,14.6678
355.3792,9.3572,,,2.4193,99.7745,85.9298,12.19,14.2258
355.5316,9.3148,,,2.4181,106.4691,86.1001,12.0028,13.9956
355.684,9.3067,,,2.4323,113.5902,86.831,11.48,13.9805
355.8364,9.3312,,,2.4209,105.1046,87.6804,11.8302,14.0849
355.9888,9.3473,,,2.3979,94.3567,87.6975,12.6577,14.2905
356.1412,9.3292,,,2.3905,101.9096,86.6196,12.4228,14.2176
356.2936,9.2943,,,2.413,121.8634,85.8319,11.2814,14.4686
356.446,9.2877,,,2.4552,132.1516,85.9456,10.6742,14.6059
356.5984,9.3736,,,2.4797,130.511,86.5207,10.923,14.7827
356.7508,9.4322,,,2.4735,130.3613,86.944,11.2906,14.832
356.9032,9.452,,,2.4731,135.9816,87.2617,11.0021,15.3589
357.0556,9.4793,,,2.4781,141.0995,87.138,10.5133,15.7839
357.208,9.428,,,2.4948,141.9861,86.9977,10.5943,16.5614
357.3604,9.3749,,,2.5147,139.8411,87.4811,10.9451,16.5924
357.5128,9.3733,,,2.5169,137.8709,88.05,10.8205,17.0034
357.6652,9.4178,,,2.5292,141.0822,88.224,10.4082,17.1176
357.8176,9.4324,,,2.5316,147.7686,88.1751,10.2943,16.843
357.97,9.4364,,,2.5178,152.7339,87.9176,10.5691,16.994
358.1224,9.4533,,,2.5058,152.9495,87.8421,10.96,16.9607
358.2748,9.4408,,,2.4946,148.5841,87.9822,11.3343,17.4503
358.4272,9.4274,,,2.4959,139.9709,87.6572,11.6073,17.8548
358.5796,9.4067,,,2.51,131.0816,86.9098,11.7431,18.4463
358.732,9.3438,,,2.5167,126.3233,86.4623,11.9475,18.1351
358.8844,9.3699,,,2.5129,125.7008,86.5664,12.5042,17.9329
359.0368,9.4776,,,2.4996,122.2038,86.5354,13.353,17.9081
359.1892,9.5176,,,2.49,117.2579,86.3314,13.8815,18.4624
359.3416,9.5532,,,2.4827,116.4944,86.4216,13.4687,18.3046
359.494,9.5598,,,2.4895,121.6612,86.8068,12.4003,18.0623
359.6464,9.5463,,,2.5076,128.1253,87.2437,11.3055,18.2248
359.7988,9.5249,,,2.5139,133.999,87.9819,10.3307,18.1102
359.9512,9.4871,,,2.5276,137.9444,89.1618,9.6143,17.6431
360.1036,9.453,,,2.5373,137.7723,90.3023,9.2207,17.1385
360.256,9.4291,,,2.5353,132.7086,90.7001,9.0456,16.8489
360.4084,9.3856,,,2.5289,126.7623,90.0982,8.928,16.6964
360.5608,9.3542,,,2.5289,128.2587,88.9958,8.751,16.9787
360.7132,9.3133,,,2.5122,131.0676,88.3515,8.6004,17.2305
360.8656,9.3289,,,2.492,124.6865,88.5614,8.4644,17.207
361.018,9.3394,,,2.4869,118.4283,89.5212,8.0417,16.4091
361.1704,9.3504,,,2.4713,120.4836,92.1852,7.2934,16.1867
361.3228,9.2969,,,2.4237,119.679,95.4923,6.7093,16.304
361.4752,9.2486,,,2.3807,107.9861,95.8356,6.5396,16.2399
361.6276,9.2495,,,2.3378,94.2391,94.3494,6.4806,16.0731
361.78,9.1828,,,2.3125,84.5234,93.8455,6.3162,15.6997
361.9324,9.1854,,,2.2988,76.2862,96.2428,6.1147,15.3637
362.0848,9.2184,,,2.2798,67.005,99.8195,5.9843,15.3107
362.2372,9.2285,,,2.2468,58.9778,100.1581,5.8932,15.34
362.3896,9.2569,,,2.2329,58.9685,96.7363,5.7941,14.9019
362.542,9.2832,,,2.2666,69.994,93.6247,5.7252,14.5698
362.6944,9.2732,,,2.2977,86.3493,92.7363,5.7864,14.5385
362.8468,9.2805,,,2.3546,99.1322,93.3183,6.0032,14.4679
362.9992,9.2809,,,2.3948,108.4964,94.6081,6.3111,14.7092
363.1516,9.2953,,,2.4076,114.2721,95.7143,6.6556,15.303
363.304,9.256,,,2.4259,115.4365,96.2586,7.0322,16.2265
363.4564,9.2307,,,2.4238,118.4493,95.9191,7.3225,16.9691
363.6088,9.2461,,,2.4308,124.5047,95.4264,7.4228,17.6264
363.7612,9.2904,,,2.4181,123.7586,95.6251,7.6135,18.2337
363.9136,9.3393,,,2.3837,110.5732,96.197,8.2667,18.7881
364.066,9.3034,,,2.3629,99.3779,95.8251,9.2187,19.3507
364.2184,9.2761,,,2.357,102.566,94.4632,9.7503,20.1097
364.3708,9.3465,,,2.3725,110.6962,93.3524,9.8315,20.6137
364.5232,9.4759,,,2.413,111.4007,92.3959,10.0708,21.0238
364.6756,9.5578,,,2.4628,114.9951,90.7613,10.2214,21.107
364.828,9.5465,,,2.4739,128.7881,89.2901,9.8807,21.132
364.9804,9.5287,,,2.5125,140.8166,88.7025,9.4682,21.239
365.1328,9.5394,,,2.5538,140.6197,88.3029,9.3955,21.8964
365.2852,9.5399,,,2.5559,137.8135,88.1346,9.5088,22.4952
365.4376,9.4769,,,2.5521,138.9715,88.4349,9.5099,22.8347
365.59,9.416,,,2.5442,137.2821,88.9179,9.5281,23.5253
365.7424,9.3766,,,2.523,128.0197,88.9838,9.9396,23.9983
365.8948,9.2915,,,2.4818,114.7594,88.7337,10.8196,23.9892
366.0472,9.3165,,,2.4558,107.897,88.6414,11.5565,23.9066
366.1996,9.3392,,,2.4465,113.6162,89.0192,11.5941,23.9155
366.352,9.4027,,,2.4664,123.5709,89.2938,11.2163,24.5269
366.5044,9.4686,,,2.4844,128.0106,88.9987,11.0117,24.4945
366.6568,9.4739,,,2.4956,130.2589,87.8948,11.1299,24.7149
366.8092,9.4574,,,2.503,139.1879,86.8914,11.194,24.7656
366.9616,9.4211,,,2.4858,149.3068,87.2985,10.9557,25.0502
367.114,9.4505,,,2.4896,151.3014,88.859,10.5778,25.0202
367.2664,9.4187,,,2.5124,150.0401,89.7707,10.1711,25.4648
367.4188,9.3818,,,2.516,150.6596,89.4543,10.0142,26.3263
367.5712,9.4442,,,2.5095,145.0288,88.2848,10.5629,26.2888
367.7236,9.4865,,,2.4971,133.0666,87.105,11.5639,26.0976
367.876,9.49,,,2.4848,127.8727,86.5845,12.3477,26.2014
368.0284,9.4854,,,2.4741,129.3184,87.2423,12.6344,26.5059
368.1808,9.4646,,,2.4831,134.8444,88.5709,12.449,27.2326
368.3332,9.4148,,,2.4859,143.0399,89.2821,12.0349,27.4106
368.4856,9.4096,,,2.4953,151.7251,89.0037,11.5192,27.8543
368.638,9.3782,,,2.5107,156.8452,88.571,10.9259,28.2694
368.7904,9.4523,,,2.527,157.0852,88.6484,10.3586,28.0094
368.9428,9.5233,,,2.5488,154.2727,89.0399,10.0263,28.0813
369.0952,9.5027,,,2.563,151.8994,89.001,9.9595,28.5065
369.2476,9.5237,,,2.5619,151.1806,88.7449,10.0133,28.9026
369.4,9.5376,,,2.5603,150.0306,88.8291,10.1271,29.15
369.5,,288.86,291.77,,,,,
369.5524,9.4423,,,2.5559,147.5554,88.934,10.2812,29.1404
369.7048,9.4351,,,2.5476,146.6665,88.6296,10.4157,29.0927
369.8572,9.5231,,,2.5527,148.4865,88.3542,10.4677,29.1384
370.0096,9.5384,,,2.5635,148.8968,88.1693,10.4977,29.3574
370.162,9.4999,,,2.5619,146.0016,88.0771,10.634,29.9095
370.3144,9.4073,,,2.561,143.1342,87.917,10.9181,30.419
370.4668,9.3566,,,2.5549,142.4663,87.8335,11.2468,30.6277
370.6192,9.3555,,,2.5496,145.1512,87.7953,11.411,30.9463
370.7716,9.3465,,,2.5462,150.4355,87.7817,11.2624,31.0738
371.0764,9.3724,,,2.5462,151.5379,88.0149,10.9531,31.9136
371.2288,9.3994,,,2.5407,151.3703,88.7202,11.0938,32.5153
371.3812,9.4579,,,2.5381,153.9752,88.39,11.0818,33.3468
371.5336,9.4667,,,2.5286,157.1053,87.366,10.8048,33.7801
371.686,9.4862,,,2.5317,154.7497,87.3751,10.5774,33.8921
371.8384,9.4991,,,2.5314,147.3297,88.3996,10.652,33.6319
371.9908,9.405,,,2.5264,144.0909,89.1124,10.9773,33.6216
372.1432,9.3816,,,2.505,147.3751,89.1967,11.3723,33.3461
372.2956,9.4005,,,2.4894,147.5261,89.1908,11.8324,33.7545
372.448,9.4443,,,2.475,139.8035,89.7678,12.4036,33.6656
372.6004,9.4549,,,2.4548,129.2162,90.4212,13.0862,33.5294
372.7528,9.3663,,,2.4397,124.0372,90.5541,13.6435,33.4329
372.9052,9.2882,,,2.4462,126.8769,90.1575,13.6361,33.38
373.0576,9.325,,,2.4548,129.474,89.4566,13.2665,33.3794
373.21,9.364,,,2.472,125.5902,88.5337,13.2586,33.4137
373.3624,9.4467,,,2.4841,121.6311,88.0479,13.5088,32.9254
373.5148,9.5129,,,2.4923,122.3839,88.2867,13.2701,32.7119
373.6672,9.5269,,,2.4969,123.6358,88.2567,12.6977,32.4036
373.8196,9.5049,,,2.5173,122.2542,87.62,12.5228,32.7459
373.972,9.4975,,,2.5217,124.344,86.8531,12.7065,32.5322
374.2768,9.5367,,,2.5177,131.7777,85.9964,12.2124,32.9468
374.4292,9.5434,,,2.5192,125.0497,85.7445,11.9366,33.3856
374.5816,9.5257,,,2.5181,119.3682,85.7549,12.0585,33.5133
374.734,9.5698,,,2.5073,121.6654,86.0228,12.2599,33.6237
374.8864,9.5602,,,2.5029,132.0308,86.8092,12.1741,33.5226
375.0388,9.5168,,,2.5184,144.5008,88.0121,11.6342,33.3375
375.1912,9.5412,,,2.522,153.9043,89.1095,10.9326,33.3673
375.3436,9.535,,,2.5287,151.7722,89.3762,10.7833,33.4816
375.496,9.5288,,,2.5447,138.0697,88.4499,11.5,33.4898
375.6484,9.5363,,,2.5407,126.9176,86.6687,12.5835,33.6936
375.8008,9.5463,,,2.5371,125.4572,84.7937,13.1494,33.6135
375.9532,9.5054,,,2.5434,130.8904,83.8997,12.8832,33.7957
376.1056,9.526,,,2.554,138.6603,84.2386,12.309,33.661
376.258,9.6216,,,2.5616,146.8189,85.2458,11.7416,33.4649
376.4104,9.5955,,,2.5637,152.4353,86.3593,11.1967,33.2015
376.5628,9.5772,,,2.5728,151.8219,87.3207,10.8232,33.4984
376.7152,9.6171,,,2.5729,148.3553,88.0385,10.7067,33.5848
376.8676,9.5739,,,2.5681,148.3875,88.2109,10.7759,33.8123
377.02,9.541,,,2.566,148.4568,88.0031,10.8126,33.929
377.1724,9.57,,,2.5615,145.0894,87.7113,10.7282,33.9653
377.4772,9.5868,,,2.5598,139.4275,87.3112,10.7339,34.1942
377.6296,9.5948,,,2.5565,139.9621,87.4394,10.7615,34.4114
377.782,9.5733,,,2.5594,141.0607,87.7447,10.6802,34.5745
377.9344,9.5557,,,2.5607,140.3131,87.811,10.5364,34.49
378.0868,9.5382,,,2.5526,141.0927,87.7445,10.3431,34.451
378.2392,9.5376,,,2.5525,144.7116,87.9604,10.2186,34.413
378.3916,9.5311,,,2.5547,144.2033,88.4182,10.2515,34.6755
378.544,9.5417,,,2.5597,141.3947,88.5172,10.2479,34.6225
378.6964,9.6024,,,2.5587,142.0269,87.8021,10.0049,34.6753
378.8488,9.5848,,,2.5553,146.962,86.9581,9.6612,34.6429
379.0012,9.5284,,,2.5543,153.273,87.0981,9.4036,34.521
379.1536,9.5218,,,2.5629,159.0073,87.8614,9.2449,34.3648
379.306,9.5544,,,2.5615,160.2186,88.3483,9.1214,34.2701
379.4584,9.5957,,,2.559,157.0276,88.4558,8.986,34.2333
379.6108,9.5804,,,2.5523,152.7572,88.4797,8.8776,34.1246
379.7632,9.5591,,,2.5484,152.5822,88.7177,8.8757,33.9618
379.9156,9.581,,,2.5408,156.5933,89.159,8.9479,33.8517
380.068,9.5678,,,2.538,159.2656,89.7577,8.8878,33.9367
380.2204,9.551,,,2.5408,158.274,90.6081,8.4977,34.077
380.3728,9.5614,,,2.5538,155.1276,91.5461,7.8099,34.3747
380.6776,9.5117,,,2.5699,159.5623,93.4979,6.6883,34.519
380.83,9.5015,,,2.5882,160.9744,94.5047,6.3968,34.6507
380.9824,9.5105,,,2.5903,161.1127,95.1979,6.2718,34.7841
381.1348,9.5063,,,2.5969,158.909,95.587,6.2379,34.8975
381.2872,9.5029,,,2.6072,154.0005,96.2578,6.254,34.8714
381.4396,9.4715,,,2.6011,149.4953,96.793,6.2868,34.9426
381.592,9.4639,,,2.5972,145.7927,96.6571,6.3354,34.9113
381.7444,9.473,,,2.5869,146.6987,96.4636,6.3899,35.1068
381.8968,9.4379,,,2.5779,150.8396,96.8763,6.4449,35.1997
382.0492,9.4215,,,2.5763,151.3311,97.3273,6.4953,35.3313
382.2016,9.4783,,,2.5764,149.9094,97.4311,6.5245,35.5301
382.354,9.4669,,,2.5954,154.0248,97.5312,6.5058,35.6967
382.5064,9.4793,,,2.5956,159.5449,97.6059,6.4348,35.8355
382.6588,9.5179,,,2.5804,163.221,97.4779,6.3665,35.766
382.8112,9.4789,,,2.5679,165.5838,97.431,6.3716,35.5526
382.9636,9.4981,,,2.5689,165.2252,97.3819,6.4685,35.4893
383.116,9.5455,,,2.5701,163.1085,97.1797,6.5761,35.5722
383.2684,9.5374,,,2.5659,158.7616,97.6779,6.5424,35.5533
383.4208,9.5531,,,2.5678,150.9529,99.0177,6.3094,35.6108
383.5732,9.5497,,,2.583,147.0778,100.7142,6.0334,35.5696
383.878,9.6216,,,2.601,152.8599,101.6853,6.1537,35.6126
384.0304,9.577,,,2.5983,157.1154,100.5702,6.3014,35.6353
384.1828,9.4935,,,2.611,163.4678,99.201,6.2912,35.5919
384.3352,9.4271,,,2.6013,166.7971,98.0456,6.2514,35.5967
384.4876,9.3695,,,2.5926,166.8206,96.5445,6.2832,35.6601
384.5,,294.42,297.39,,,,,
384.64,9.3861,,,2.5831,166.4962,95.1552,6.3559,35.6243
384.7924,9.4259,,,2.5748,163.4791,94.7003,6.3415,35.6732
384.9448,9.4584,,,2.5811,159.4381,95.1196,6.1692,35.748
385.0972,9.4229,,,2.5725,159.1351,96.1732,5.9621,35.717
385.2496,9.4319,,,2.5781,161.7746,97.3497,5.9538,35.735
385.402,9.4621,,,2.5821,163.5443,97.9174,6.1661,35.7502
385.5544,9.4941,,,2.578,162.9099,97.5792,6.3801,35.6474
385.7068,9.5094,,,2.5766,161.5403,96.7258,6.4718,35.6224
385.8592,9.4393,,,2.5677,161.3555,95.9163,6.5088,35.5956
386.0116,9.3997,,,2.5687,163.4107,95.6029,6.5784,35.5942
386.164,9.4723,,,2.5681,165.6393,95.816,6.6756,35.5582
386.3164,9.4845,,,2.5769,165.6385,96.3747,6.7489,35.5867
386.4688,9.4695,,,2.5715,166.1846,96.6261,6.7626,35.495
386.6212,9.5046,,,2.5676,166.2882,96.2768,6.7201,35.403
386.7736,9.4966,,,2.5668,162.6879,95.5647,6.6505,35.4103
386.926,9.4517,,,2.5675,156.8291,95.0527,6.6119,35.327
387.0784,9.495,,,2.5746,156.062,94.9764,6.6512,35.3284
387.2308,9.5218,,,2.5889,160.8093,95.2057,6.7535,35.4156
387.3832,9.5434,,,2.597,163.2496,95.4417,6.8968,35.4067
387.5356,9.529,,,2.6033,158.9999,95.4074,7.0323,35.3667
387.688,9.4738,,,2.5967,150.7086,95.0914,7.1198,35.3709
387.8404,9.5394,,,2.5868,146.4006,95.2065,7.1549,35.4184
387.9928,9.5677,,,2.587,149.2522,95.5192,7.1455,35.3924
388.1452,9.5504,,,2.5769,154.6189,95.2527,7.1089,35.3319
388.2976,9.5478,,,2.5642,159.2688,94.2524,7.0632,35.2588
388.45,9.5028,,,2.5615,160.2286,93.6676,7.0386,35.3167
388.6024,9.4802,,,2.5631,157.4118,94.1744,7.0497,35.3112
388.7548,9.4621,,,2.5635,157.0491,94.9821,7.0729,35.254
388.9072,9.4585,,,2.5657,157.7017,94.8593,7.0778,35.1852
389.0596,9.52,,,2.5671,152.6425,94.0483,7.0622,35.1495
389.212,9.5527,,,2.5712,146.532,93.6556,7.048,35.1858
389.3644,9.5253,,,2.5699,147.0222,94.4057,7.0341,35.2358
389.5168,9.5223,,,2.5828,153.2383,95.5145,7.0166,35.3029
389.6692,9.5345,,,2.583,159.6625,95.629,6.9929,35.4124
389.8216,9.5145,,,2.5892,164.7385,95.4032,6.9667,35.4147
389.974,9.5064,,,2.5877,166.9042,95.5819,6.9499,35.3603
390.1264,9.5171,,,2.5901,165.4691,95.8469,6.9262,35.4282
390.2788,9.487,,,2.5845,162.1413,95.7887,6.8862,35.6086
390.4312,9.4813,,,2.5763,162.0545,95.3382,6.8517,35.8247
390.5836,9.5152,,,2.5741,163.853,94.6208,6.8168,35.5855
390.736,9.5292,,,2.5711,161.7448,94.1434,6.7833,35.3601
390.8884,9.5254,,,2.5745,156.9292,94.1739,6.7785,35.5687
391.0408,9.5259,,,2.5692,157.8133,94.4039,6.7944,35.9877
391.1932,9.5143,,,2.5635,161.7123,94.4481,6.8163,35.8206
391.3456,9.4894,,,2.5627,162.932,94.2337,6.8557,35.5161
391.498,9.5053,,,2.559,162.8084,94.0916,6.9256,35.7943
391.6504,9.5155,,,2.5576,163.7589,94.1226,6.9883,36.2197
391.8028,9.4806,,,2.5627,163.0709,94.0867,7.0107,36.1963
391.9552,9.5076,,,2.5682,159.6515,93.75,6.9945,35.9207
392.1076,9.5148,,,2.5691,156.9706,93.3637,6.9455,35.7838
392.26,9.5675,,,2.5728,157.5013,93.3077,6.8944,35.738
392.4124,9.5398,,,2.5775,160.6893,93.7009,6.8876,36.2179
392.5648,9.4457,,,2.577,163.719,94.368,6.9131,36.2973
392.7172,9.5231,,,2.5749,165.912,94.8231,6.9324,36.3625
392.8696,9.5271,,,2.5798,165.8942,94.6069,6.9661,36.3852
393.022,9.5274,,,2.5777,162.0664,94.2256,7.0232,36.3214
393.1744,9.5413,,,2.5726,160.749,94.3844,7.0318,36.2602
393.3268,9.5412,,,2.572,164.8102,95.0192,6.9559,36.2395
393.4792,9.5574,,,2.569,168.1245,95.7984,6.8406,36.1699
393.6316,9.5637,,,2.5684,165.7803,96.4639,6.7508,36.0387
393.784,9.5454,,,2.5714,160.884,96.5981,6.6902,36.02
393.9364,9.4909,,,2.5685,158.1729,96.0045,6.6268,36.0467
394.0888,9.4533,,,2.5693,160.8235,94.8341,6.5627,36.0509
394.2412,9.4663,,,2.5786,166.4651,94.0053,6.5155,36.0198
394.3936,9.5087,,,2.5851,168.9306,93.9915,6.4941,36.035
394.546,9.5199,,,2.5835,167.0794,94.4889,6.5367,35.8656
394.6984,9.5383,,,2.5775,162.7799,94.832,6.7042,35.8622
394.8508,9.5356,,,2.5774,156.6093,94.8254,6.9435,35.8847
395.0032,9.5,,,2.5612,155.9586,94.4641,7.0922,35.9769
395.1556,9.4538,,,2.5526,163.1475,93.7942,7.0686,35.8565
395.308,9.4509,,,2.5566,167.8291,93.2862,6.9629,35.8057
395.4604,9.4616,,,2.5518,165.0719,93.8081,6.867,35.811
395.6128,9.4359,,,2.5563,159.447,94.8222,6.7976,35.7247
395.7652,9.4124,,,2.5645,153.562,95.1262,6.7832,35.712
395.9176,9.4292,,,2.5726,150.8442,94.5577,6.8285,35.8049
396.07,9.4396,,,2.5783,150.7065,93.66,6.8934,35.967
396.2224,9.457,,,2.5863,151.4263,93.1144,6.9244,36.013
396.3748,9.4808,,,2.5842,153.305,93.0534,6.8774,35.9633
396.5272,9.4913,,,2.5837,156.5327,93.3767,6.7841,35.9257
396.6796,9.4709,,,2.5675,158.5159,94.0689,6.7081,35.8837
396.832,9.45,,,2.5611,158.7151,94.5735,6.672,35.9286
396.9844,9.4608,,,2.5616,157.1706,94.4808,6.6496,35.9613
397.1368,9.4622,,,2.5629,155.0297,94.165,6.614,35.9474
397.2892,9.5054,,,2.5618,154.243,94.1412,6.5918,35.8191
397.4416,9.5159,,,2.5605,154.4468,94.5511,6.6339,35.7389
397.594,9.5293,,,2.5644,154.73,94.8861,6.7417,35.7276
397.7464,9.5787,,,2.5659,153.0217,94.6262,6.8314,35.8238
397.8988,9.5796,,,2.574,150.0457,94.1729,6.8443,35.9506
398.0512,9.5872,,,2.5647,150.8673,94.2649,6.7995,36.0148
398.2036,9.609,,,2.5732,157.4537,94.9022,6.7261,35.9633
398.356,9.5867,,,2.5744,162.9689,95.4364,6.6352,35.9131
398.5084,9.5441,,,2.5726,163.6626,95.6492,6.5603,35.8645
398.6608,9.537,,,2.5583,159.7716,95.7791,6.543,35.8281
398.8132,9.5339,,,2.5666,155.2609,95.98,6.5679,35.7831
398.9656,9.5288,,,2.5526,154.4254,95.8787,6.585,35.8429
399.118,9.5369,,,2.5458,156.3924,95.2688,6.5773,35.91
399.2704,9.5677,,,2.5545,156.8815,94.0383,6.5781,35.9006
